query,matched_text,bi_score,cross_score
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","8 BESTANDTEILE DER AUSSCHREIBUNG Beilage 1_Firmenprofil/Selbstdeklaration Beilage 2_Referenzen Beilage 3_Leistungsbeschrieb Beilage 4_Preise Mittagessen und Lieferung Mit der nachfolgenden Unterschrift bestätigt der Anbietende, dass - er die Ausschreibungsunterlagen anerkannt und die Richtigkeit aller Angaben im Rahmen des Angebots bestätigt und - er die vorstehend geforderten Leistungen ohne Ausnahme mit der geforderten Qualität erbringt.",0.4627968668937683,0.52287495
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","18.5 Labels 8/14 Bestätigung/Ermächtigung Mit der Unterzeichnung dieser Bestätigung übernehmen die Anbietenden die Verantwortung dafür, dass sämtliche Bedingungen und Auflagen von der eigenen Unternehmung und allenfalls beigezogenen Subunternehmen eingehal- ten werden und bestätigen auch ihre Bereitschaft, die Erfüllung dieser Bedingungen und Auflagen jederzeit zu bele- gen.",0.41212156414985657,-1.7037042
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","VEP_8  Beizug Dritte zur Leistungserbri ngung Der Anbieter zieht nur Lieferanten bei, die die Bestimmungen des Submissionsdekrets einhalten und die vergaberechtlichen Grundvoraussetzungen erfüllen.",0.4705753028392792,-2.0284472
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","2 Angebote erfüllen Erwartungen nicht Sofern keines der eingereichten Angebote die in der Ausschreibung oder den Ausschreibungsunterlagen festgelegten Kriterien erfüllt oder keine wirtschaftliche Beschaffung erlauben, wird eine Neubeurteilung der gesamten Ausschreibung oder Teilen davon vorgenommen und eine neue, allenfalls veränderte Ausschreibung geprüft (vgl.",0.41521358489990234,-2.2933977
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","Mit der Abgabe seines Angebots hat der Anbieter seine Fähigkeit zur Erbringung der ausgeschriebenen Leistungen 7 von 18 nachzuweisen, sowie unter anderem die Einhaltung der gesetzlichen Anforderungen bezüglich Arbeitsschutz und Arbeitsbedingungen zu bestätigen.",0.4369865655899048,-2.7736113
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","8.2 Arbeitsschutzbestimmungen, Gesamtarbeitsvertrag Der Anbieter verpflichten sich, die Standards gemäss Kernabkommen der ILO (International Labour Organization), die geltenden Arbeitsschutzbestimmungen sowie die Bedingungen der Gesamtarbeitsverträge, der Normalarbeitsverträge oder bei deren Fehlen die branchenüblichen Vorschriften einzuhalten, die an den Orten gelten, wo die Arbeiten ausgeführt werden.",0.4461517930030823,-3.28513
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.",Mit der vorliegenden Ausschreibung soll das wirtschaftlich günstigste und qualitativ beste und nach- haltigste Angebot für die Lieferungen von Fleischwaren ermittelt werden.,0.4049246311187744,-4.3105254
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","1 Allgemein Die massgeblichen Anforderungen sind in Form von Angaben zum Unternehmen, zu den verlangten Eignungskriterien samt Bestätigungen, Referenzen und Darstellung der Einhaltung der Schweizerischen Tierschutzstandards sowie der Prinzipien der ökologischen Nachhaltigkeit bei Produktion und Transport (Beilage 1) und im Eingabeformular Preis (Beilage 2) aufgeführt.",0.4974638819694519,-4.894248
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.",1 AUSGANGSLAGE Der Auftrag zur Herstellung und Lieferung der Mittagsverpflegung für drei schulergänzende Betreuungseinrich- tungen der Volksschule und für die zwei städtischen Kindertagesstätten der Stadt Illnau-Effretikon wird neu vergeben.,0.4484117031097412,-5.4895573
"TB Der Lieferant füllt eine Erklärung aus, mit der er die Einhaltung der 8 Kernkonventionen der Internationalen Arbeitsorganisation (ILO) für Leistungen im Ausland und die Einhaltung der Bestimmungen über Arbeitnehmerschutz und gleicher Lohn in der Schweiz sicherstellt.","6 VERGABE Die Vergabestelle behält sich vor, gestützt auf § 28 der kantonalen Submissionsverordnung, Anbietende vom Verfahren auszuschliessen, insbesondere bei Unvollständigkeit des Angebots oder nicht erfüllen der Eignungs- kriterien.",0.408516526222229,-6.0140233
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","Justizvollzugsanstalten haben die inhaftierten Personen zu den üblichen Zeiten mit Verpflegung zu versorgen, die angemessen zubereitet und ausgegeben wird und in Qualität und Menge den Anfor- derungen der Ernährungslehre und modernen Hygiene sowie dem Alter und Gesundheitszustand entspricht und soweit wie möglich religiösen und kulturellen Geboten Rechnung trägt (Empfehlungen des Europarats zum Freiheitsentzug, Europäische Strafvollzugsgrundsätze, Anhang zur Empfehlung R(87)3, Ziffer 25.1).",0.48061156272888184,-7.534942
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","1 Allgemein Die massgeblichen Anforderungen sind in Form von Angaben zum Unternehmen, zu den verlangten Eignungskriterien samt Bestätigungen, Referenzen und Darstellung der Einhaltung der Schweizerischen Tierschutzstandards sowie der Prinzipien der ökologischen Nachhaltigkeit bei Produktion und Transport (Beilage 1) und im Eingabeformular Preis (Beilage 2) aufgeführt.",0.4850834310054779,-8.332001
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","7 VERTRAULICHKEIT Der Anbietende erklärt sich damit einverstanden, alle Angaben, welche er im Rahmen dieser Submission Mit- tagsverpflegung Betreuung der Stadt Illnau-Effretikon erhält, vertraulich zu behandeln und nur für die Ange- botserstellung zu verwenden.",0.45532089471817017,-8.50534
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","4.2 Eignungskriterien, Bestätigungen Der Anbieter beziehungsweise dessen Angebot muss die in der Selbstdeklaration aufgeführten Eignungskriterien erfüllen und er muss die verlangten Bestätigungen vorbehaltlos abgeben, um für den zweiten Schritt (Detailprüfung) berücksichtigt zu werden.",0.4584643244743347,-8.652905
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","18.5 Labels 8/14 Bestätigung/Ermächtigung Mit der Unterzeichnung dieser Bestätigung übernehmen die Anbietenden die Verantwortung dafür, dass sämtliche Bedingungen und Auflagen von der eigenen Unternehmung und allenfalls beigezogenen Subunternehmen eingehal- ten werden und bestätigen auch ihre Bereitschaft, die Erfüllung dieser Bedingungen und Auflagen jederzeit zu bele- gen.",0.5106985569000244,-8.920867
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","Im Wesentlichen bilden nachfolgende Punkte Regelungsinhalt des für die einzelnen Lose abzuschliessenden Vertrags: 17 von 18 ID Schlagwort Beschreibung VEP_1  Auftragsrecht Soweit sich aus den Ausschreibungsunterlagen nichts anderes ergibt, sind die Bestimmungen zum Auftrag gemäss Art. 394 ff.",0.45023655891418457,-9.359762
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","VEP_8  Beizug Dritte zur Leistungserbri ngung Der Anbieter zieht nur Lieferanten bei, die die Bestimmungen des Submissionsdekrets einhalten und die vergaberechtlichen Grundvoraussetzungen erfüllen.",0.5051652789115906,-9.601693
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.",4 ÄNDERUNG DER VERTRAGSGRUNDLAGEN Wesentliche Änderungen der Vertragsgrundlagen berechtigen beide Vertragsparteien zu Vertragsverhandlun- gen vor Ablauf der Dreijahresfrist.,0.5006471872329712,-9.701457
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","Die Anbietenden haben auf Verlangen die Möglichkeit, nach erfolgtem Zuschlag, in das anonymisierte Offertöff- nungsprotokoll Einsicht nehmen zu können (Art. 23 Abs. 4 ÖBV).",0.458798885345459,-9.753192
"TS Verkaufsautomaten: TS 2.1. Wenn vorverpackte Lebensmittel und/oder Getränke gekauft werden, die pflanzliche Öle oder deren Derivate enthalten, müssen mindestens X % der Einheiten/Artikel der pflanzliche Öle enthaltenden Lebensmittel aus Kulturpflanzen erzeugt worden sein, die die Umweltkriterien in Bezug auf den Boden, die Biodiversität, die Landnutzungsänderung und die Bestände an organischem Kohlenstoff einhalten, indem sie die Anforderungen eines diese Bereiche umfassenden Zertifizierungssystems oder des Artikels 93 der Verordnung (EU) Nr. 1306/2013 erfüllen oder durch ein anderes, gleichwertiges Mittel.","Auf Verlangen des Auftraggebers ersetzt der Anbieter innerhalb nützlicher Frist Mitarbeitende, welche nicht über die erforderlichen Fachkenntnisse verfügen oder sonst wie die Vertragserfüllung beeinträchtigen.",0.4645850360393524,-9.793605
TS 100% des Gesamtgewichts der verzehrten Arten an Fisch und Meeresfrüchten sind mindestens «akzeptabel» oder «empfohlen» gemäss den offiziellen Leitfäden.,"5 Vertraulichkeit, Rückgabe und Copyright der Ausschreibungsunterlagen Durch die Annahme des Pflichtenhefts verpflichtet sich der Anbieter, alle Informationen und Tatsachen, die ihm im Zusammenhang mit diesem Projekt zur Kenntnis gelangen (sowohl während des Submissionsverfahrens als auch während einer allfälligen künftigen Zusammenarbeit mit dem Auftraggeber), vertraulich zu behandeln.",0.41593971848487854,-4.848838
TS 100% des Gesamtgewichts der verzehrten Arten an Fisch und Meeresfrüchten sind mindestens «akzeptabel» oder «empfohlen» gemäss den offiziellen Leitfäden.,"VEP_12  Geheimhal- tung Der Anbieter ist verpflichtet, sämtliche nicht öffentlich zugänglichen Informationen (insbesondere Kenntnisse über die Abläufe und Verhältnisse) aus dem Bereich des Leistungsbezügers geheim zu halten.",0.4659648537635803,-5.5236526
